Customer_ID,Age,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Fee,Discount_Pct,Support_Tickets,Late_Payments,Usage_Hours_Monthly,Satisfaction_Score,Churn,Annual_Value
CUST11322,42,East,Basic,Quarterly,Net Banking,4,549.0,5,2,0,13.9,1.6,0,6258.599999999999
CUST11323,35,East,Basic,Annual,Debit Card,11,499.0,10,1,1,20.3,4.4,0,5389.2
CUST11324,42,East,Standard,Monthly,Debit Card,29,849.0,15,2,1,22.6,4.5,0,8659.8
CUST11325,29,West,Standard,Annual,UPI,2,899.0,0,2,2,24.3,1.0,0,10788.0
CUST11326,32,East,Standard,Monthly,Net Banking,16,799.0,0,2,2,24.5,4.6,0,9588.0
CUST11327,43,East,Basic,Monthly,UPI,39,599.0,15,5,0,27.8,4.4,0,6109.8
CUST11328,58,South,Basic,Monthly,Credit Card,13,499.0,0,1,0,32.7,3.2,0,5988.0
CUST11329,43,North,Basic,Monthly,UPI,37,499.0,0,0,1,30.1,2.4,0,5988.0
CUST11330,49,North,Basic,Monthly,Credit Card,17,549.0,5,4,1,26.7,2.7,1,6258.599999999999
CUST11331,27,South,Premium,Monthly,Debit Card,21,1199.0,5,4,1,11.9,2.8,0,13668.599999999999
CUST11332,33,South,Basic,Annual,Debit Card,44,499.0,0,3,1,31.5,4.7,0,5988.0
CUST11333,24,West,Basic,Annual,Net Banking,19,499.0,0,4,2,28.6,3.1,0,5988.0
CUST11334,34,West,Basic,Quarterly,Credit Card,7,499.0,0,2,1,20.0,4.3,0,5988.0
CUST11335,40,West,Basic,Monthly,Debit Card,38,549.0,5,0,0,22.2,3.4,1,6258.599999999999
CUST11336,43,South,Standard,Monthly,Net Banking,8,849.0,15,0,0,22.5,3.5,0,8659.8
CUST11337,38,South,Standard,Monthly,Net Banking,13,899.0,20,3,0,18.5,2.1,0,8630.4
CUST11338,39,East,Basic,Quarterly,UPI,37,549.0,10,4,0,8.0,2.5,0,5929.2
CUST11339,24,West,Basic,Annual,Net Banking,2,499.0,0,2,0,13.1,4.7,0,5988.0
CUST11340,31,West,Standard,Monthly,Debit Card,41,799.0,15,0,2,14.7,3.4,1,8149.8
CUST11341,32,West,Basic,Monthly,UPI,11,499.0,5,0,0,6.3,3.8,0,5688.599999999999
CUST11342,24,North,Basic,Monthly,Credit Card,24,549.0,0,1,2,13.1,5.0,0,6588.0
CUST11343,26,East,Premium,Monthly,Credit Card,6,1199.0,15,1,1,31.1,3.4,0,12229.8
CUST11344,25,West,Standard,Monthly,Debit Card,26,799.0,10,2,1,25.9,3.3,0,8629.2
CUST11345,40,West,Standard,Quarterly,Debit Card,7,899.0,10,0,0,14.2,4.6,0,9709.2
CUST11346,46,West,Standard,Quarterly,UPI,39,849.0,10,0,1,16.5,3.5,1,9169.2
CUST11347,35,North,Standard,Monthly,UPI,19,799.0,0,1,0,31.8,3.8,0,9588.0
CUST11348,48,North,Standard,Monthly,Debit Card,6,799.0,0,2,3,31.6,4.4,0,9588.0
CUST11349,47,South,Standard,Annual,Debit Card,43,899.0,10,1,0,22.6,3.5,0,9709.2
CUST11350,56,East,Standard,Monthly,Credit Card,29,899.0,0,4,1,31.4,4.2,0,10788.0
CUST11351,52,South,Basic,Monthly,Credit Card,43,499.0,5,2,0,15.9,3.4,0,5688.599999999999
CUST11352,35,East,Standard,Monthly,Credit Card,39,799.0,10,3,1,23.8,4.4,0,8629.2
CUST11353,59,North,Standard,Monthly,Debit Card,2,849.0,10,2,0,10.2,3.9,0,9169.2
CUST11354,56,West,Premium,Monthly,Net Banking,19,1249.0,5,3,0,19.1,3.3,0,14238.599999999999
CUST11355,34,South,Standard,Annual,Debit Card,4,849.0,10,0,0,22.2,3.6,0,9169.2
CUST11356,31,West,Standard,Monthly,Debit Card,6,799.0,15,4,0,8.5,1.3,0,8149.8
CUST11357,48,South,Basic,Monthly,Credit Card,37,599.0,10,2,0,26.7,4.6,0,6469.2
CUST11358,41,North,Standard,Quarterly,Debit Card,28,799.0,0,2,0,28.1,2.4,0,9588.0
CUST11359,52,North,Basic,Monthly,UPI,30,499.0,0,1,2,30.1,2.5,0,5988.0
CUST11360,51,North,Basic,Annual,Debit Card,7,549.0,0,2,1,40.7,3.1,0,6588.0
CUST11361,20,South,Basic,Annual,Debit Card,9,499.0,0,1,0,25.3,1.9,0,5988.0
CUST11362,54,East,Standard,Monthly,Debit Card,25,899.0,0,1,0,21.5,3.9,0,10788.0
CUST11363,60,South,Basic,Quarterly,Debit Card,33,499.0,0,0,1,9.2,3.8,0,5988.0
CUST11364,57,East,Standard,Monthly,Net Banking,1,849.0,5,3,1,25.1,3.1,0,9678.6
CUST11365,43,South,Premium,Annual,Debit Card,6,1199.0,15,5,0,26.5,2.9,0,12229.8
CUST11366,40,South,Basic,Monthly,UPI,18,549.0,0,2,1,11.2,2.9,0,6588.0
CUST11367,56,North,Standard,Annual,UPI,10,799.0,10,1,1,20.1,4.1,0,8629.2
CUST11368,32,West,Standard,Quarterly,Debit Card,28,849.0,10,0,3,22.1,2.1,0,9169.2
CUST11369,21,West,Basic,Monthly,Credit Card,11,549.0,0,1,1,26.2,3.1,0,6588.0
CUST11370,46,East,Standard,Monthly,Net Banking,33,799.0,15,2,1,28.8,2.1,0,8149.8
CUST11371,39,West,Basic,Annual,Debit Card,1,499.0,5,0,0,17.7,4.2,0,5688.599999999999
CUST11372,42,South,Standard,Annual,Debit Card,13,799.0,5,2,0,23.6,3.2,0,9108.6
CUST11373,30,South,Standard,Monthly,Debit Card,37,849.0,10,1,0,26.6,4.0,0,9169.2
CUST11374,35,North,Standard,Quarterly,Credit Card,20,799.0,0,1,1,20.5,4.6,0,9588.0
CUST11375,50,North,Standard,Monthly,Credit Card,1,799.0,10,5,0,18.6,4.6,0,8629.2
CUST11376,33,West,Basic,Monthly,Credit Card,3,499.0,0,0,0,27.7,2.6,0,5988.0
CUST11377,59,East,Basic,Monthly,Net Banking,18,599.0,15,2,3,20.6,3.8,0,6109.8
CUST11378,19,West,Standard,Monthly,UPI,41,799.0,5,0,1,12.4,4.5,0,9108.6
CUST11379,52,West,Standard,Annual,Net Banking,14,799.0,10,0,0,33.0,4.1,0,8629.2
CUST11380,59,West,Premium,Monthly,Credit Card,31,1249.0,0,0,0,13.3,4.2,0,14988.0
CUST11381,51,West,Premium,Annual,UPI,27,1249.0,10,3,0,21.2,1.9,0,13489.2
CUST11382,47,South,Premium,Monthly,UPI,17,1199.0,10,4,0,24.6,4.1,1,12949.2
CUST11383,30,East,Standard,Monthly,Credit Card,46,899.0,5,4,1,25.6,2.8,0,10248.6
CUST11384,30,South,Basic,Monthly,Credit Card,29,549.0,10,1,0,23.4,4.1,0,5929.2
CUST11385,35,East,Standard,Monthly,Net Banking,36,799.0,5,2,0,2.0,4.1,0,9108.6
CUST11386,49,North,Standard,Monthly,Credit Card,37,799.0,15,2,0,16.4,4.0,0,8149.8
CUST11387,49,West,Basic,Monthly,UPI,26,599.0,5,1,1,24.4,3.4,0,6828.599999999999
CUST11388,52,South,Premium,Quarterly,Debit Card,17,1199.0,15,3,1,21.1,4.7,0,12229.8
CUST11389,56,East,Premium,Monthly,Credit Card,22,1199.0,15,3,1,26.1,4.0,0,12229.8
CUST11390,46,North,Standard,Monthly,Credit Card,25,799.0,5,2,2,30.2,3.8,0,9108.6
CUST11391,46,North,Basic,Monthly,Net Banking,2,549.0,0,1,0,26.1,2.7,0,6588.0
CUST11392,33,West,Standard,Annual,Net Banking,22,849.0,5,3,1,16.2,3.9,0,9678.6
CUST11393,27,East,Premium,Annual,Credit Card,5,1249.0,15,0,1,17.7,5.0,0,12739.8
CUST11394,47,South,Premium,Monthly,UPI,4,1199.0,0,3,0,35.1,2.2,0,14388.0
CUST11395,42,West,Basic,Monthly,UPI,36,549.0,5,2,1,20.6,4.2,0,6258.599999999999
CUST11396,56,South,Basic,Monthly,Debit Card,6,549.0,15,1,0,21.2,4.3,0,5599.8
CUST11397,37,North,Premium,Annual,Credit Card,21,1199.0,5,3,0,26.1,5.0,1,13668.599999999999
CUST11398,22,South,Standard,Monthly,Net Banking,13,849.0,10,3,2,31.9,4.2,0,9169.2
CUST11399,18,South,Standard,Monthly,UPI,37,799.0,0,2,0,14.8,3.5,0,9588.0
CUST11400,47,West,Premium,Monthly,Debit Card,25,1249.0,0,3,0,18.0,3.9,0,14988.0
CUST11401,20,South,Basic,Monthly,Credit Card,26,499.0,10,2,0,9.2,3.3,0,5389.2
CUST11402,31,West,Standard,Monthly,UPI,39,849.0,0,1,1,19.6,4.6,0,10188.0
CUST11403,47,North,Basic,Quarterly,Credit Card,20,599.0,0,3,0,26.5,2.1,0,7188.0
CUST11404,21,West,Basic,Monthly,Credit Card,33,599.0,15,1,2,19.1,3.1,0,6109.8
CUST11405,35,West,Premium,Quarterly,UPI,14,1199.0,5,2,0,36.1,3.9,0,13668.599999999999
CUST11406,54,East,Standard,Monthly,UPI,36,799.0,20,2,1,22.9,4.6,0,7670.400000000001
CUST11407,42,South,Premium,Monthly,UPI,17,1199.0,20,4,1,21.2,3.5,0,11510.400000000001
CUST11408,18,North,Standard,Annual,Credit Card,21,899.0,0,1,2,19.2,2.8,0,10788.0
CUST11409,32,West,Basic,Monthly,Credit Card,46,549.0,0,1,2,11.1,3.3,0,6588.0
CUST11410,26,North,Basic,Annual,Debit Card,16,499.0,10,2,0,21.3,3.2,0,5389.2
CUST11411,32,East,Basic,Monthly,Net Banking,46,499.0,5,3,0,24.9,3.2,0,5688.599999999999
CUST11412,41,South,Basic,Monthly,Credit Card,16,599.0,0,1,1,21.1,3.1,0,7188.0
CUST11413,21,West,Basic,Annual,Net Banking,20,499.0,10,1,0,23.8,3.1,0,5389.2
CUST11414,29,South,Basic,Monthly,UPI,29,499.0,0,2,0,16.6,2.0,0,5988.0
CUST11415,54,East,Standard,Annual,Credit Card,28,799.0,15,1,1,12.0,3.8,0,8149.8
CUST11416,54,East,Standard,Monthly,Debit Card,8,799.0,0,2,1,21.2,4.1,0,9588.0
CUST11417,60,North,Standard,Annual,Debit Card,24,849.0,0,2,1,23.8,4.8,0,10188.0
CUST11418,23,West,Standard,Monthly,Net Banking,3,899.0,0,1,0,20.7,4.3,0,10788.0
CUST11419,56,North,Basic,Monthly,UPI,25,599.0,20,1,0,23.6,4.2,0,5750.400000000001
CUST11420,41,East,Basic,Quarterly,Net Banking,19,499.0,10,2,0,28.2,3.8,0,5389.2
CUST11421,28,South,Standard,Annual,UPI,33,849.0,15,1,1,28.2,1.9,0,8659.8
CUST11422,30,North,Standard,Annual,Debit Card,2,799.0,5,2,0,28.9,3.8,0,9108.6
CUST11423,51,North,Basic,Annual,Net Banking,15,499.0,5,2,0,30.0,3.6,0,5688.599999999999
CUST11424,42,South,Premium,Annual,Debit Card,22,1299.0,0,3,0,26.0,4.4,0,15588.0
CUST11425,24,North,Standard,Monthly,Debit Card,10,799.0,5,3,1,24.9,4.0,0,9108.6
CUST11426,21,South,Standard,Monthly,UPI,18,799.0,5,2,2,37.5,3.4,0,9108.6
CUST11427,25,West,Basic,Monthly,Net Banking,22,599.0,10,4,1,28.3,5.0,0,6469.2
CUST11428,37,South,Standard,Monthly,Net Banking,46,799.0,0,4,1,15.2,4.3,0,9588.0
CUST11429,46,West,Standard,Monthly,Debit Card,27,849.0,20,1,1,7.1,3.8,1,8150.400000000001
CUST11430,27,South,Standard,Monthly,Debit Card,13,899.0,0,3,1,20.1,3.9,0,10788.0
CUST11431,60,East,Standard,Monthly,UPI,33,799.0,20,1,1,27.0,3.6,0,7670.400000000001
CUST11432,51,East,Premium,Quarterly,Credit Card,5,1199.0,0,0,1,29.7,3.5,0,14388.0
CUST11433,43,West,Standard,Monthly,Credit Card,26,799.0,5,3,0,12.0,1.5,0,9108.6
CUST11434,58,West,Basic,Monthly,Debit Card,13,499.0,5,3,2,27.8,2.7,0,5688.599999999999
CUST11435,20,East,Standard,Monthly,Credit Card,27,799.0,5,0,2,31.1,3.0,0,9108.6
CUST11436,23,West,Standard,Quarterly,Credit Card,14,849.0,5,0,0,26.9,3.9,0,9678.6
CUST11437,22,South,Standard,Quarterly,Credit Card,24,799.0,5,4,0,25.3,2.0,0,9108.6
CUST11438,22,South,Basic,Quarterly,Credit Card,3,499.0,5,1,1,20.9,3.0,0,5688.599999999999
CUST11439,40,East,Basic,Monthly,Debit Card,47,549.0,10,4,1,18.3,2.9,0,5929.2
CUST11440,26,North,Premium,Monthly,Credit Card,30,1249.0,10,2,0,28.3,3.6,0,13489.2
CUST11441,52,South,Standard,Monthly,Credit Card,35,899.0,15,2,1,26.7,3.9,0,9169.8
CUST11442,37,West,Premium,Monthly,UPI,48,1199.0,0,3,1,19.4,2.9,0,14388.0
CUST11443,59,North,Standard,Monthly,Debit Card,14,849.0,10,2,0,42.3,3.0,0,9169.2
CUST11444,52,North,Standard,Monthly,Net Banking,12,849.0,5,2,0,9.9,2.9,0,9678.6
CUST11445,35,South,Standard,Monthly,Net Banking,28,799.0,5,0,0,20.1,3.1,0,9108.6
CUST11446,34,South,Premium,Annual,UPI,44,1199.0,5,3,2,15.8,3.5,0,13668.599999999999
CUST11447,41,North,Standard,Annual,UPI,29,799.0,0,2,1,25.1,4.7,0,9588.0
CUST11448,20,North,Standard,Monthly,Debit Card,43,849.0,0,2,1,6.4,2.6,0,10188.0
CUST11449,49,East,Basic,Monthly,Net Banking,17,499.0,0,1,1,32.2,5.0,0,5988.0
CUST11450,52,West,Standard,Monthly,Credit Card,40,899.0,0,1,0,30.0,2.4,0,10788.0
CUST11451,55,East,Standard,Monthly,UPI,21,849.0,10,1,0,24.1,4.4,0,9169.2
CUST11452,30,South,Basic,Annual,Net Banking,23,599.0,10,3,0,19.5,3.1,0,6469.2
CUST11453,42,East,Basic,Monthly,Debit Card,20,499.0,20,1,0,27.7,2.7,0,4790.400000000001
CUST11454,26,East,Basic,Quarterly,Credit Card,11,499.0,10,4,0,24.6,4.7,0,5389.2
CUST11455,21,East,Basic,Monthly,Debit Card,34,499.0,0,2,0,29.6,3.6,0,5988.0
CUST11456,31,East,Basic,Annual,UPI,10,499.0,15,1,1,21.0,3.5,1,5089.8
CUST11457,54,West,Standard,Monthly,Net Banking,10,899.0,15,1,1,20.5,3.3,0,9169.8
CUST11458,51,West,Premium,Quarterly,Net Banking,43,1199.0,5,3,2,30.6,3.0,0,13668.599999999999
CUST11459,28,North,Standard,Monthly,Net Banking,6,799.0,5,2,1,27.1,3.3,0,9108.6
CUST11460,58,South,Basic,Quarterly,Net Banking,36,499.0,20,0,1,20.6,1.0,0,4790.400000000001
CUST11461,20,East,Basic,Monthly,Credit Card,24,499.0,5,3,0,24.9,1.8,0,5688.599999999999
CUST11462,45,North,Standard,Monthly,Credit Card,12,849.0,15,1,0,23.5,3.9,0,8659.8
CUST11463,46,North,Standard,Annual,Debit Card,43,849.0,0,0,0,25.7,4.6,0,10188.0
CUST11464,26,North,Premium,Annual,Credit Card,23,1249.0,0,6,0,32.2,4.7,0,14988.0
CUST11465,20,West,Standard,Annual,UPI,27,799.0,5,1,1,19.2,2.6,0,9108.6
CUST11466,42,East,Standard,Quarterly,UPI,45,899.0,5,4,0,16.8,3.7,0,10248.6
CUST11467,51,East,Basic,Annual,Net Banking,37,549.0,15,3,0,24.2,1.5,0,5599.8
CUST11468,29,South,Standard,Monthly,UPI,6,799.0,20,3,0,17.7,3.2,0,7670.400000000001
CUST11469,59,East,Basic,Monthly,Debit Card,1,499.0,5,3,0,14.7,4.2,0,5688.599999999999
CUST11470,26,East,Premium,Monthly,Credit Card,6,1299.0,0,3,1,29.9,3.5,0,15588.0
CUST11471,32,North,Standard,Quarterly,Credit Card,22,849.0,15,1,1,19.7,3.2,0,8659.8
CUST11472,57,South,Basic,Monthly,Credit Card,41,549.0,10,0,0,7.1,3.5,0,5929.2
CUST11473,42,East,Basic,Monthly,UPI,24,499.0,0,1,1,28.8,4.7,0,5988.0
CUST11474,22,West,Basic,Quarterly,Credit Card,25,499.0,5,1,0,18.5,3.3,0,5688.599999999999
CUST11475,28,East,Standard,Annual,Net Banking,15,849.0,10,0,1,26.6,3.6,0,9169.2
CUST11476,51,North,Basic,Monthly,Net Banking,26,549.0,10,1,0,30.7,4.9,0,5929.2
CUST11477,41,West,Standard,Monthly,Net Banking,8,799.0,5,3,1,23.5,3.3,0,9108.6
CUST11478,32,North,Basic,Monthly,UPI,24,549.0,0,0,0,5.7,2.0,0,6588.0
CUST11479,55,East,Standard,Monthly,Credit Card,48,799.0,20,0,0,6.3,4.7,0,7670.400000000001
CUST11480,25,West,Premium,Monthly,UPI,38,1249.0,10,2,0,16.6,4.4,0,13489.2
CUST11481,22,South,Standard,Quarterly,Credit Card,6,899.0,5,1,0,21.5,1.5,0,10248.6
CUST11482,43,South,Standard,Quarterly,Debit Card,35,899.0,0,4,1,31.6,3.4,0,10788.0
CUST11483,35,West,Basic,Quarterly,Debit Card,42,499.0,10,0,1,24.3,3.5,0,5389.2
CUST11484,23,West,Basic,Monthly,UPI,1,499.0,0,2,0,42.9,4.7,0,5988.0
CUST11485,54,North,Standard,Annual,Net Banking,46,849.0,0,4,1,10.1,3.5,0,10188.0
CUST11486,30,West,Basic,Monthly,UPI,36,549.0,5,2,3,23.0,3.6,0,6258.599999999999
CUST11487,45,North,Standard,Monthly,Net Banking,12,799.0,0,4,0,18.4,3.7,0,9588.0
CUST11488,22,East,Basic,Annual,Credit Card,38,599.0,10,1,2,23.9,3.1,0,6469.2
CUST11489,30,North,Basic,Monthly,Net Banking,11,499.0,0,2,0,36.0,4.7,0,5988.0
CUST11490,34,West,Basic,Monthly,Net Banking,12,499.0,10,0,1,36.5,2.8,0,5389.2
CUST11491,57,West,Premium,Annual,Credit Card,42,1199.0,0,2,0,22.4,3.1,0,14388.0
CUST11492,49,East,Basic,Monthly,Debit Card,39,499.0,0,2,1,28.9,3.5,0,5988.0
CUST11493,46,West,Standard,Quarterly,Credit Card,7,799.0,0,4,0,23.7,2.3,0,9588.0
CUST11494,20,West,Basic,Monthly,UPI,11,599.0,15,1,0,13.4,5.0,0,6109.8
CUST11495,57,South,Standard,Quarterly,UPI,36,799.0,15,5,1,22.1,3.5,0,8149.8
CUST11496,51,South,Basic,Monthly,UPI,31,499.0,0,1,1,18.0,4.2,0,5988.0
CUST11497,57,East,Premium,Monthly,UPI,33,1249.0,10,0,0,21.5,2.6,0,13489.2
CUST11498,44,North,Premium,Quarterly,UPI,13,1249.0,10,3,2,15.2,4.1,0,13489.2
CUST11499,30,South,Basic,Monthly,Debit Card,18,549.0,20,1,1,23.2,4.2,0,5270.400000000001
CUST11500,50,North,Premium,Monthly,Debit Card,41,1199.0,5,3,0,24.4,4.3,0,13668.599999999999
